"AIRPORT","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
"YWY",63.21055556,-123.43861111,0,
"YWY",63.20972222,-123.43666667,1,
"YXC",49.61222222,-115.78194444,1,
"YXD",53.56666667,-113.51666667,0,
"YXD",53.57222222,-113.51333333,0,
"YXD",53.57194444,-113.51944444,1,
"YXE",52.16666667,-106.68333333,0,
"YXE",52.17083333,-106.69972222,1,
"YXH",50.01583333,-110.72083333,0,
"YXH",50.01888889,-110.72083333,0,
"YXH",50.01888889,-110.72055556,0,
"YXH",50.01888889,-110.72083333,0,
"YXH",50.01888889,-110.72055556,1,
"YXJ",56.23333333,-120.73333333,0,
"YXJ",56.23805556,-120.74027778,0,
"YXJ",56.23833333,-120.74027778,0,
"YXJ",56.23805556,-120.74027778,0,
"YXJ",56.23833333,-120.74027778,1,
"YXK",48.47805556,-68.49694444,0,
"YXK",48.47777778,-68.49638889,0,
"YXK",48.47805556,-68.49694444,0,
"YXK",48.47777778,-68.49638889,1,
"YXL",50.11666667,-91.90277778,0,
"YXL",50.11416667,-91.90555556,1,
"YXP",66.14527778,-65.71305556,0,
"YXP",66.14527778,-65.71305556,0,
"YXP",66.14500000,-65.71361111,1,
"YXQ",62.41027778,-140.86888889,1,
"YXR",47.69722222,-79.85194444,0,
"YXR",47.69500000,-79.84888889,1,
"YXS",53.89166667,-122.67500000,0,
"YXS",53.88416667,-122.67750000,1,
"YXT",54.46555556,-128.57444444,0,
"YXT",54.46861111,-128.57833333,1,
"YXU",43.03333333,-81.15000000,0,
"YXU",43.03305556,-81.15111111,1,
"YXX",49.02388889,-122.36611111,0,
"YXX",49.01916667,-122.38000000,1,
"YXY",60.71666667,-135.06666667,0,
"YXY",60.70944444,-135.06722222,0,
"YXY",60.70944444,-135.06722222,0,
"YXY",60.70944444,-135.06722222,0,
"YXY",60.70944444,-135.06722222,1,
"YXZ",47.96250000,-84.78583333,0,
"YXZ",47.96694444,-84.78638889,1,
"YYB",46.36583333,-79.42138889,0,
"YYB",46.36388889,-79.42416667,1,
"YYC",51.11277778,-114.01972222,0,
"YYC",51.11388889,-114.02000000,0,
"YYC",51.12250000,-114.01333333,0,
"YYC",51.11388889,-114.02000000,0,
"YYC",51.12250000,-114.01333333,0,
"YYC",51.12250000,-114.01333333,1,
"YYD",54.82555556,-127.18027778,0,
"YYD",54.82527778,-127.18277778,1,
"YYE",58.83333333,-122.58333333,0,
"YYE",58.83638889,-122.59694444,0,
"YYE",58.83805556,-122.59722222,1,
"YYF",49.46472222,-119.60000000,0,
"YYF",49.46250000,-119.60222222,1,
"YYG",46.28833333,-63.12972222,0,
"YYG",46.28916667,-63.11916667,0,
"YYG",46.28916667,-63.11527778,0,
"YYG",46.28916667,-63.11916667,0,
"YYG",46.28916667,-63.11527778,1,
"YYH",69.54555556,-93.57694444,0,
"YYH",69.54555556,-93.57694444,0,
"YYH",69.54611111,-93.57611111,0,
"YYH",69.54666667,-93.57694444,1,
"YYJ",48.64861111,-123.42361111,0,
"YYJ",48.64722222,-123.42583333,1,
"YYL",56.86666667,-101.06666667,0,
"YYL",56.86388889,-101.07611111,0,
"YYL",56.86444444,-101.07611111,0,
"YYL",56.86388889,-101.07611111,0,
"YYL",56.86444444,-101.07611111,1,
"YYN",50.28333333,-107.68333333,0,
"YYN",50.29194444,-107.69055556,0,
"YYN",50.29250000,-107.69083333,0,
"YYN",50.29194444,-107.69055556,0,
"YYN",50.29250000,-107.69083333,1,
"YYQ",58.75000000,-94.06666667,0,
"YYQ",58.73916667,-94.06638889,1,
"YYR",53.31666667,-60.41666667,0,
"YYR",53.31916667,-60.42583333,1,
"YYT",47.61694444,-52.75000000,0,
"YYT",47.61861111,-52.75250000,1,
"YYU",49.41250000,-82.47083333,0,
"YYU",49.41166667,-82.46861111,0,
"YYU",49.41166667,-82.46833333,0,
"YYU",49.41166667,-82.46861111,0,
"YYU",49.41166667,-82.46833333,0,
"YYU",49.41166667,-82.46944444,1,
"YYY",48.60000000,-68.20000000,0,
"YYY",48.60888889,-68.20750000,0,
"YYY",48.60916667,-68.20805556,1,
"YYZ",43.67972222,-79.62500000,0,
"YYZ",43.67666667,-79.63055556,1,
"YZE",45.88527778,-82.56777778,0,
"YZE",45.88166667,-82.56722222,0,
"YZE",45.88166667,-82.56833333,0,
"YZE",45.88416667,-82.56833333,0,
"YZE",45.88166667,-82.56722222,0,
"YZE",45.88416667,-82.56833333,1,
"YZF",62.46888889,-114.44416667,0,
"YZF",62.46277778,-114.44027778,0,
"YZF",62.46305556,-114.44027778,0,
"YZF",62.46277778,-114.44027778,0,
"YZF",62.46305556,-114.44027778,1,
"YZH",55.29333333,-114.77833333,0,
"YZH",55.29305556,-114.77722222,1,
"YZP",53.25444444,-131.81277778,0,
"YZP",53.25416667,-131.81388889,1,
"YZR",42.99722222,-82.31111111,0,
"YZR",42.99944444,-82.30888889,0,
"YZR",42.99972222,-82.30944444,0,
"YZR",42.99944444,-82.30888889,0,
"YZR",42.99972222,-82.30944444,1,
"YZS",64.19333333,-83.35944444,0,
"YZS",64.19333333,-83.35944444,1,
"YZT",50.68055556,-127.36388889,0,
"YZT",50.68055556,-127.36666667,1,
"YZV",50.21666667,-66.28333333,0,
"YZV",50.22333333,-66.26555556,1,
"YZX",44.98444444,-64.91694444,1,
"ZAA",55.46666667,-129.48333333,1,
"ZAD",44.09777778,15.35666667,0,
"ZAD",44.09777778,15.35666667,0,
"ZAD",44.09416667,15.36388889,0,
"ZAD",44.10833333,15.34666667,0,
"ZAD",44.09722222,15.34805556,0,
"ZAD",44.10833333,15.34666667,0,
"ZAD",44.09722222,15.34805556,1,
"ZAG",45.74305556,16.07027778,0,
"ZAG",45.74305556,16.07027778,0,
"ZAG",45.74166667,16.07027778,0,
"ZAG",45.74194444,16.06722222,0,
"ZAG",45.74305556,16.06888889,0,
"ZAG",45.74194444,16.06722222,1,
"ZAH",29.46194444,60.90694444,0,
"ZAH",29.47555556,60.90500000,1,
"ZAL",-39.79166667,-73.23944444,0,
"ZAL",-39.79694444,-73.24166667,0,
"ZAL",-39.79666667,-73.24166667,1,
"ZAM",6.92305556,122.05888889,0,
"ZAM",6.92250000,122.05972222,1,
"ZAZ",41.66666667,-1.03888889,0,
"ZAZ",41.66611111,-1.04166667,1,
"ZBF",47.62916667,-65.73888889,0,
"ZBF",47.62972222,-65.73888889,0,
"ZBF",47.62944444,-65.74027778,0,
"ZBF",47.62972222,-65.73888889,0,
"ZBF",47.62944444,-65.74027778,1,
"ZBL",-24.49500000,150.57305556,0,
"ZBL",-24.49388889,150.57611111,1,
"ZBM",45.29027778,-72.74166667,0,
"ZBM",45.29083333,-72.74194444,0,
"ZBM",45.29083333,-72.74194444,0,
"ZBM",45.29083333,-72.74194444,0,
"ZBM",45.29083333,-72.74194444,1,
"ZBO",-20.01666667,148.21666667,0,
"ZBO",-20.01777778,148.21527778,1,
"ZBR",25.44333333,60.38222222,0,
"ZBR",25.44333333,60.38222222,0,
"ZBR",25.44333333,60.37916667,0,
"ZBR",25.44333333,60.38222222,0,
"ZBR",25.44333333,60.37916667,1,
"ZBX",36.65166667,-93.34583333,1,
"ZCL",22.89722222,-102.68694444,0,
"ZCL",22.89583333,-102.68666667,1,
"ZCO",-38.76694444,-72.63722222,0,
"ZCO",-38.76388889,-72.63694444,0,
"ZCO",-38.76694444,-72.63444444,0,
"ZCO",-38.76694444,-72.63444444,0,
"ZCO",-38.76694444,-72.63722222,0,
"ZCO",-38.76694444,-72.63722222,1,
"ZEL",52.13972222,-128.06361111,0,
"ZEL",52.13972222,-128.06361111,0,
"ZEL",52.13972222,-128.06361111,0,
"ZEL",52.13972222,-128.06361111,1,
"ZFA",62.20750000,-133.37583333,0,
"ZFA",62.20750000,-133.37583333,0,
"ZFA",62.20694444,-133.37333333,0,
"ZFA",62.20694444,-133.37333333,1,
"ZFM",67.40694444,-134.85972222,0,
"ZFM",67.40750000,-134.86055556,0,
"ZFM",67.40777778,-134.86027778,0,
"ZFM",67.40694444,-134.85972222,1,
"ZFM",67.40750000,-134.86055556,0,
"ZFN",64.91666667,-125.56666667,1,
"ZFW",56.08138889,-118.43333333,1,
"ZGF",49.01666667,-118.43333333,0,
"ZGF",49.01555556,-118.43055556,1,
"ZGM",-15.96638889,25.93166667,0,
"ZGM",-15.95833333,25.93444444,0,
"ZGM",-15.96611111,25.93277778,1,
"ZGM",-15.96611111,25.93277778,0,
"ZGM",-15.96638889,25.93166667,0,
"ZGS",50.33333333,-60.66666667,1,
"ZHA",21.21583333,110.35888889,0,
"ZHA",21.21500000,110.35833333,1,
"ZIG",12.55611111,-16.27583333,0,
"ZIG",12.55555556,-16.28388889,1,
"ZIH",17.60972222,-101.49166667,0,
"ZIH",17.60166667,-101.46055556,1,
"ZKB",-8.52222222,30.65972222,0,
"ZKB",-8.52472222,30.66166667,1,
"ZKP",-12.57277778,27.89388889,1,
"ZLO",19.14472222,-104.55861111,1,
"ZLT",50.83083333,-58.97555556,1,
"ZLT",50.83333333,-58.95000000,0,
"ZMD",-9.07138889,-68.65472222,1,
"ZMH",51.73666667,-121.33277778,1,
"ZMT",54.02722222,-132.12500000,1,
"ZMT",54.02472222,-132.11833333,0,
"ZNA",49.15000000,-123.93333333,1,
"ZNC",60.98055556,-159.99361111,1,
"ZNC",60.98138889,-159.99111111,0,
"ZND",13.77972222,8.98472222,1,
"ZND",13.77888889,8.98361111,0,
"ZND",13.77944444,8.98305556,0,
"ZNE",-23.41166667,119.80000000,0,
"ZNE",-23.41777778,119.80277778,1,
"ZNQ",48.76666667,11.41666667,1,
"ZNQ",48.76666667,11.41666667,0,
"ZNZ",-6.22444444,39.22527778,0,
"ZNZ",-6.22444444,39.22500000,1,
"ZNZ",-6.22500000,39.22527778,0,
"ZNZ",-6.22444444,39.22500000,0,
"ZNZ",-6.21916667,39.22194444,0,
"ZOF",52.36666667,-127.70000000,1,
"ZOS",-40.61138889,-73.06055556,1,
"ZOS",-40.61111111,-73.06055556,0,
"ZOS",-40.61111111,-73.06055556,0,
"ZOS",-40.61138889,-73.06027778,0,
"ZOS",-40.61138889,-73.06055556,0,
"ZPB",53.89055556,-92.19527778,0,
"ZPB",53.89111111,-92.19638889,1,
"ZQN",-45.01833333,168.74666667,0,
"ZQN",-45.01833333,168.74666667,1,
"ZQN",-45.02138889,168.73888889,0,
"ZQN",-45.02111111,168.73916667,0,
"ZQN",-45.02111111,168.73916667,0,
"ZRH",47.46333333,8.55000000,0,
"ZRH",47.46333333,8.55000000,1,
"ZRH",47.45833333,8.55166667,0,
"ZRH",47.46472222,8.54916667,0,
"ZRH",47.46472222,8.54916667,0,
"ZSA",24.06305556,-74.52361111,1,
"ZSA",24.06000000,-74.53305556,0,
"ZSA",24.06333333,-74.52388889,0,
"ZSA",24.06333333,-74.52388889,0,
"ZSA",24.06000000,-74.53305556,0,
"ZSA",24.06305556,-74.52361111,0,
"ZSL",54.28333333,-8.46666667,1,
"ZSS",4.92944444,-6.13277778,1,
"ZSS",4.92444444,-6.13555556,0,
"ZST",55.93333333,-129.98333333,1,
"ZSW",54.33000000,-130.27833333,0,
"ZSW",54.32972222,-130.27916667,1,
"ZSW",54.32972222,-130.27916667,0,
"ZSW",54.33000000,-130.27833333,0,
"ZSW",54.33333333,-130.28333333,0,
"ZTH",37.75111111,20.88416667,1,
"ZTH",37.75111111,20.88277778,0,
"ZTH",37.75111111,20.88416667,0,
"ZTS",49.91694444,-126.65000000,1,
"ZUH",22.00666667,113.37666667,0,
"ZUH",22.00666667,113.37666667,0,
"ZUH",22.00666667,113.37666667,0,
"ZUH",22.00666667,113.37666667,1,
"ZUM",53.56250000,-64.10583333,0,
"ZUM",53.56194444,-64.10638889,0,
"ZUM",53.56277778,-64.10916667,0,
"ZUM",53.56250000,-64.10583333,1,
"ZUM",53.56194444,-64.10638889,0,
"ZVA",-19.56305556,45.45055556,0,
"ZVA",-19.56083333,45.45138889,0,
"ZVA",-19.56083333,45.45138889,0,
"ZVA",-19.55916667,45.44777778,1,
"ZVK",16.55666667,104.75944444,0,
"ZVK",16.55666667,104.75944444,0,
"ZVK",16.55361111,104.76250000,0,
"ZVK",16.55666667,104.75944444,1,
"ZVK",16.55666667,104.75944444,0,
"ZWL",58.10000000,-103.18333333,0,
"ZWL",58.10694444,-103.17250000,1,
"ZXA",36.64666667,-6.34611111,0,
"ZXA",36.64527778,-6.34944444,0,
"ZXA",36.64527778,-6.34944444,1,
"ZXB",35.14666667,-106.80500000,0,
"ZXB",35.14527778,-106.79527778,0,
"ZXB",35.14500000,-106.79527778,1,
"ZXC",41.84583333,-123.98333333,0,
"ZXC",41.84555556,-123.98472222,1,
"ZXD",18.50333333,-69.76250000,0,
"ZXD",18.50388889,-69.76166667,1,
"ZXE",52.84527778,0.76722222,0,
"ZXE",52.84583333,0.76611111,0,
"ZXE",52.84527778,0.76722222,0,
"ZXE",52.84583333,0.76611111,1,
"ZXF",64.11666667,-157.35000000,1,
"ZXH",55.23916667,-132.11416667,1,
"ZXI",55.50055556,-132.48750000,1,
"ZXJ",55.48833333,-132.33333333,1,
"ZXK",55.21666667,-132.08638889,1,
